id,imdbId
262543,1971325
241254,1085492
152745,1807944
100341,1961438
227707,1376213
25148,28708
28044,27440
33691,65036
27371,65591
109364,42528
107928,55266
131887,1842356
38084,97527
43922,1563704
156360,22149
75710,43671
39958,1070887
73818,1650535
47525,406046
25450,1052027
244761,2326612
251852,2396721
153532,2233983
188598,2901736
206487,2397535
204436,1181840
8063,67315
249719,2776636
293271,2371399
206284,2349460
53187,52131
254611,2319632
297263,3202968
125607,2351371
53222,1235926
46247,902999
79818,135187
81246,118582
52318,92530
271007,214483
21394,90610
26111,93524
108798,187152
146381,1639826
108648,163985
273641,3766424
54113,120254
169883,33378
34658,78884
62967,1523317
48585,379000
110073,498121
246741,3416742
276496,2192016
282376,1863192
37925,1570982
43398,41238
261038,3645982
23996,1397511
239571,1972779
245891,2911666
208869,2556874
62655,56625
286654,3202890
91322,1783285
38551,1254249
205587,1872194
157829,3729920
244268,2639344
15377,49869
35847,50714
256,1180329
295538,1778338
293205,4067256
36072,351382
228150,2713180
298317,3647110
266285,2720680
75007,1077394
215211,2095649
224282,1423636
239563,2170593
250989,276819
215379,2693664
16049,1087858
252102,3283556
203186,1329404
126323,1928337
33387,27441
38457,32324
33388,31147
33389,31148
33392,29984
147923,1811293
62692,187375
438012,82610
115232,93419
275318,3343136
156597,2190838
54557,1663187
28302,149215
38458,32325
33393,26198
33394,31149
38461,33458
38463,36709
38454,28709
81707,1717724
47455,209453
74276,229957
259442,1139643
22072,772172
36323,107289
204762,2916510
28437,49013
124124,97456
218778,1698641
267333,22755
267336,24969
284785,3676596
35017,50213
117869,48334
218043,2467046
47454,209256
326038,95590
76207,72342
115214,1853620
245844,2616810
118658,339976
292445,2316325
224946,1754228
74790,497351
285025,3273636
253292,3518988
161426,190157
265016,2960930
91237,1337034
127862,2077721
61138,44209
289727,2509850
258193,2510434
39262,62006
31275,57970
142946,100931
39263,68290
299203,2942250
2813,78467
242512,1204977
273997,3511812
250578,3288290
274127,166817
15021,430164
46314,116728
54445,1621429
242582,2872718
252457,3164988
152736,1951095
3937,32263
129943,69535
94513,72902
129945,84046
41097,112545
51576,109553
36523,259308
177572,2245084
27501,16629
298538,3439114
49706,1407972
236735,3253930
241742,3120508
31446,426911
31024,45533
115549,52639
228326,2262227
200727,1638002
217923,2992146
69017,35777
304850,2934696
225044,3104818
273271,2669336
143516,75432
203912,1795369
17278,61931
268735,473719
169066,58977
149087,2165236
72270,221097
22599,286151
81424,94847
48504,88805
173491,2450264
264660,470752
284306,2967988
41558,1324058
40081,77292
159304,1520380
48488,296874
207752,45229
27805,78335
102851,1846445
41023,35784
32069,73172
190173,80854
12314,1119180
52996,131396
253254,3060492
208286,2621742
212846,3091380
257874,2991296
38890,33676
84944,45283
71098,36055
87060,31828
63140,1582383
268272,3260514
3576,34570
413669,23881
234862,3043542
245700,2473794
224414,2357003
251232,2459156
278772,3237082
38456,32326
33708,27442
21250,355315
37193,39478
83228,367195
83226,105924
180305,2481496
92401,46161
77887,1850374
116440,2175842
82424,2033372
98622,443424
89888,1861439
17082,1194624
273510,212318
103081,346223
141950,2171815
93407,412412
122843,2035670
52475,1440180
14575,1071880
58626,1575694
20270,160706
157058,2417650
41244,98691
27310,1266027
55069,159603
151933,2268419
260063,2992552
230731,2769896
14830,910865
77499,2091240
264646,2234550
275287,2114058
42313,224267
12450,397501
61495,444845
19164,116817
19165,123950
17337,167247
31473,166973
27653,197230
196830,2268573
57483,324038
42903,468988
79365,80947
171581,2334841
56212,1746183
20994,420982
199575,2268458
178446,1883092
17108,848538
280795,3390572
123366,2298820
97414,446610
34995,340919
72977,365770
67669,243278
188102,281726
41497,425743
244563,3263614
99819,476240
256311,3348102
130747,2107814
42542,76760
159140,2194326
103686,1403214
56481,1797396
42757,1403846
177865,2315558
86616,55633
101307,69158
138754,2070803
68197,1636849
166560,20336
222731,27443
297265,1837613
54625,417532
25754,1290135
25752,177625
25751,150111
70575,1745672
25753,279730
45181,867271
4956,51477
55596,103961
149023,2333408
71114,346765
64679,178130
15460,1091992
39213,1334521
74974,88934
32079,97074
119213,118870
131475,1821374
59996,276868
144471,51482
158426,1680123
41035,62384
39239,65494
26298,71646
61415,91504
65612,94002
53412,5812
53406,5044
53387,4282
244838,113642
244836,114097
154188,778652
253959,896955
199336,69300
293028,109580
256679,438974
12076,472767
55472,42338
51649,35744
25896,150176
172008,2224119
201847,2381931
250608,2005185
69204,35749
289314,3012698
265180,2802154
147533,2526152
216156,2395417
140979,62331
57563,116866
87492,1100089
80680,74715
68715,61208
122047,21040
44092,1460743
31418,1227189
63069,29894
53853,28829
196802,25731
112501,27076
31879,28138
106635,29058
81113,25880
97193,34407
43863,29395
199534,2004432
95874,34328
82239,29165
90523,28767
14459,800367
41234,31104
87925,26606
57749,1345772
185567,2249221
140276,28191
27341,23469
77951,1762399
52010,1679332
75258,1217213
25475,1216516
50114,114759
99785,2287699
41545,1424431
41842,100757
59101,55864
85518,44513
292498,45644
63787,21763
71034,99300
91580,94908
50119,1386604
17699,270291
14666,795361
61856,38427
36597,1238834
105528,1894561
57573,1831617
160019,115965
134688,2229095
15501,867149
18434,443474
16080,470993
232866,61136
89602,72829
74295,86199
101330,80373
109809,96056
59838,56964
2089,211792
290729,3776288
293633,2403558
152943,254676
290542,1198156
35917,49107
52364,42352
57738,92802
24091,1170350
183662,2093977
72103,35770
20362,40257
173761,422037
25391,112765
64160,109518
64161,112766
64372,1251752
31775,1151813
255476,2910342
253899,116016
38470,38449
125257,82280
207933,1772264
49585,1362118
36407,1260596
136743,2069100
238203,160345
107413,63170
205819,1527052
238628,2991224
260001,2870808
286817,3546114
57875,63171
256092,2968804
198225,122564
248870,2836524
183108,311060
61525,35617
156317,22619
145762,59520
127375,416470
299313,940813
148326,14760
222772,2948472
25553,62863
107682,111770
180427,26385
209271,2463512
195068,27726
52989,122494
33570,1411276
172226,409379
91343,42608
40661,110256
188066,17029
156356,22026
230743,3203462
85910,84242
290862,2155337
199851,2801746
112735,2107835
96239,1810861
128154,2318625
180147,2222394
227094,2093270
244801,3100636
141152,2332865
25353,1239462
193223,2382090
272692,2282016
79723,2043932
50400,1127702
258070,29817
76424,1234546
68097,49515
264309,20210
2516,62089
251260,87864
87799,28420
203793,1966566
226948,2071571
249266,2310109
130813,21394
35632,99978
44888,48640
11813,73726
43453,40270
194393,50317
99258,16258
29032,58561
280134,63662
28668,37461
56154,33289
108852,36554
154515,21778
43193,45670
70512,2130
73103,479008
38471,38452
73997,233528
27105,62865
30302,1079980
45256,59112
57789,106763
61233,1212023
257093,1385543
263915,27834
167581,2617828
258358,3268030
30855,68502
241842,2832470
32182,251656
109500,2014202
16432,353357
20053,277744
47553,57608
90652,87129
28768,95125
85162,94969
78522,95900
65214,1508661
64075,36749
38460,33519
56929,1436372
40644,202152
103236,70947
85651,181907
34623,43153
130474,59930
37133,30947
18122,1399952
240510,3010660
84111,2036416
82450,1856014
103972,1890445
207263,1975146
37128,25946
15476,462160
69065,62868
77067,1273207
117007,390190
20342,1037850
98344,2007993
273922,2106383
91316,1430811
34650,38458
11115,446676
42734,59094
62804,49130
22515,1261046
209367,35788
25646,1144797
202744,89065
16639,1272012
104329,1858481
73091,93143
291155,3701804
164251,1247690
88486,66980
197489,76047
59159,71270
84352,63781
205596,2084970
171274,1791528
287495,3825638
14808,485863
34182,1397498
262551,3013602
38125,59076
28778,58011
30972,60188
83519,58753
244403,1798243
58760,915463
81347,1937226
131631,1951265
48135,62363
28019,1258137
41077,83931
36132,91889
28967,131636
270403,3062880
222649,2752688
294959,3784160
273334,3575800
295315,2751310
58433,303668
288281,2180994
237791,1702014
140222,1976989
188538,2770480
186161,2261749
56178,21273
77412,21310
121020,21992
33001,22236
20675,22660
43075,22735
114302,23181
147441,1528100
46217,1236471
60479,1361828
206563,1921149
39298,756359
265195,3011894
17234,1179773
298077,4127138
157305,2391009
212167,2981768
250657,2381335
55152,64747
58700,1077274
78399,195232
143451,221803
183111,129602
183113,135608
183119,188773
90978,35020
52853,35259
72638,32467
232100,2944454
49431,50737
9742,100912
17009,99878
167963,2241605
57106,1495823
165477,1545328
143453,90167
244001,3210258
203179,1525580
183127,162046
202573,2402091
162406,191310
162437,191227
21811,102940
162442,1253594
162435,1798638
86532,1787092
55538,82084
22585,100631
203766,403778
100042,2096672
233423,2296935
30449,1054112
128606,48139
206821,2064968
55308,39441
289575,3904186
284246,2531282
103528,2210633
79544,323808
79475,1720263
258086,2387408
184061,69961
261037,3128900
301566,3534838
38459,32819
80920,2012665
256913,2760634
14524,954981
15741,1034306
114750,2235108
13617,1114723
17893,1206285
40074,75666
17808,1055300
209361,1196956
15199,1273675
14142,1015976
14539,1186803
214096,1885299
22609,1202540
43768,477585
288691,2435458
157380,2492664
128142,1441083
190870,2403981
285843,2691734
211411,2078686
248211,2343621
139930,1690140
166627,2319797
268174,2375278
157045,1829057
266856,2980516
272602,3139538
182349,1992147
149940,1757733
13646,948530
56152,32281
66707,32651
64928,32643
282848,2986512
227735,2978462
158439,32733
69060,32186
100416,1221207
200044,2071445
232679,2247476
192558,2203308
193726,2926810
228813,2195566
102410,68584
20789,357668
17175,876233
40925,889595
7267,1092019
15149,1110209
204768,2207090
201759,2354215
202215,2330546
283726,3184934
289153,2978426
15011,1185264
295087,3985434
13835,983909
140818,2363213
18940,1003052
14866,996934
45127,491046
17780,1235075
19222,922547
17143,1043635
36683,1155705
15542,1027747
18232,1330607
263614,3455224
23515,1078931
10258,484439
32080,70672
267806,3704538
159153,2451742
72933,146271
250833,3458776
136459,2113644
48186,1451423
29596,69024
98404,35800
191037,883391
17963,342965
253256,3115712
254194,2793490
151679,65692
242828,3398268
241868,862748
119892,1717715
110416,1865505
304023,2859246
252391,2865558
142507,1814701
155890,2256741
137769,986361
241771,3125324
54658,87730
90816,84781
40383,81677
159121,2215395
205775,1390411
55317,63395
66129,1793931
45368,1558741
105001,2557256
228445,2494834
80957,1716759
33838,92723
114324,13386
141868,6668
101135,97104
214081,2191082
24047,109078
77348,112319
81244,115505
50291,115504
230846,2827320
87235,87096
22460,72860
221240,1739298
303623,3762944
148430,64269
80787,2119396
251736,3093546
99977,79308
61644,81552
79151,2062580
100292,1362518
52444,928154
135397,369610
215032,3106868
293310,4044364
117678,1967481
129966,1921068
198130,2602664
46473,1168639
21861,1194616
170522,3759416
78646,1827358
297608,3387648
73452,384212
158967,1608368
250643,2593392
294600,1639397
41608,61576
42332,251382
294538,2402619
63484,1586753
45167,1508328
9510,1187047
13610,999872
184992,2261434
254435,2343380
43212,1672091
16877,1282016
227159,2170439
83451,196866
139715,1865346
34651,42395
29060,56993
50571,89029
17925,871512
44131,256639
136525,37645
68340,50323
68337,57004
68242,46921
89059,16804
237796,123808
40102,80645
143092,52749
109441,50327
84742,1626139
88107,104135
180607,1155060
164073,41313
19273,1080926
27996,1024724
183190,34680
35801,1159984
235679,26293
10473,214641
34652,46935
46302,466766
21791,397401
66018,109678
120785,41328
43343,45718
72892,134633
94201,65570
102629,1990216
58058,112945
140814,790653
19554,787462
37641,377057
45120,122474
33111,40321
133831,302531
63273,1230372
22124,76168
161422,89741
121250,51732
116385,54021
81182,1806954
121992,32788
6110,279250
96433,42769
238589,2395199
171594,36794
76815,1912996
71316,91658
155130,317522
238185,3397430
31462,89629
167935,1826876
78327,22802
81110,23973
211247,3091272
27446,51605
134355,50483
111750,31842
81038,23584
146946,1714176
219343,2358592
38636,202310
254582,1684911
163068,189133
49467,174719
25518,115650
270946,1911658
238222,3354900
75364,1429448
267355,3213142
299618,1730760
253331,2883434
268386,2412568
296136,175001
252178,2614684
259610,2809082
256917,3007512
39849,1306972
173912,2659190
75491,1355638
278086,2404171
284293,3316960
40192,399222
300441,3801438
116149,1109624
204965,2499818
135714,1623660
203834,2300975
294254,4046784
159100,2017634
302496,1031658
147778,1942971
99922,21799
28526,10247
89280,273850
193411,285265
93114,117419
284995,3919322
307087,2429278
150338,64797
212843,3091282
79218,2100546
105770,130514
169860,2678448
306650,3622120
35856,1258123
265449,3625352
92459,39158
137357,39479
100257,40335
43450,40761
157283,41247
80031,43772
181876,42257
27917,42851
69784,43288
123432,43721
27884,45197
64851,46387
28909,47797
68339,48001
252721,47813
40953,49369
191186,50649
27261,52033
185546,52780
171075,55875
82966,62534
118337,65243
244458,1567437
20886,58022
185057,155028
67869,66400
139169,86149
131194,79094
230836,2992220
139380,2089750
41272,1517238
84154,2345525
276922,2551396
303742,3596200
257296,3243196
136476,1705134
257442,2375597
96846,61052
240820,3072182
289416,3068192
99879,2215113
70966,91364
20077,472219
171308,68248
86236,70012
11616,85601
170582,25202
266108,53889
163870,1834303
250798,2304915
277846,3311900
282297,3302820
123581,2845780
253295,1778931
262088,2977672
189133,74881
146916,58998
198171,73336
173805,67112
38986,87889
74092,1836099
307114,69384
306963,4075578
246860,2452254
297596,1274586
100110,98415
210908,2527186
47259,1468829
262840,2781516
42057,1319716
207774,2781832
193040,2375454
82469,2020110
52009,1528769
169310,1659612
123107,1865393
181009,2072220
68590,91428
58200,100586
57387,1235853
2139,72791
151730,208926
171357,2722780
17135,117238
44503,130515
308792,493260
63194,315488
46760,1024842
134375,2308733
37176,83465
100270,1650555
270005,2543702
110552,1925518
136278,2078552
86305,1781812
17792,102585
74035,1290099
110402,2328813
255940,343827
14228,415167
39195,98375
78247,108350
188832,276580
305276,2724236
190000,174772
245916,1216491
183412,2188717
241448,2330933
4683,69442
96011,491811
150108,50820
48443,25227
39928,455115
116762,58541
55322,1570101
65275,1204341
252511,3204392
158483,803038
23076,60143
99261,78288
46570,63379
124207,85438
89652,75115
42438,107958
99361,81471
96477,72008
74018,1814614
55689,69753
104866,148615
3541,75740
74417,194268
15261,972785
241953,1232784
58702,67565
128555,79735
42499,67487
56971,1331295
106970,78336
42441,200215
38366,115899
121510,86438
105398,76531
28844,75766
118802,76176
145677,72966
260893,77176
105906,188082
268662,61668
48935,188277
78566,185640
101231,72123
285423,3699508
253272,2130270
215016,106543
69040,93964
84425,74083
104398,32408
247437,34841
145337,37566
289728,3486392
214086,1839642
43441,40331
212950,44579
58414,165998
74071,65693
122917,2310332
40456,62443
273895,1020072
227306,1809398
246080,2261331
225499,39031
305127,2567038
40130,68444
60041,94317
112054,105175
18450,72448
93142,72349
96132,72348
29482,67084
102949,65185
105078,66098
98273,62712
63260,60903
56431,59601
283281,57068
103678,61870
250538,2652092
308165,403935
266782,3591608
298445,2526846
240982,1816681
241574,52393
118134,21551
304336,2392385
146121,65441
15603,340110
22285,1782451
83007,82193
32624,412796
76750,1981637
29293,435665
67314,907305
42710,88116
228634,2735760
128264,1462677
74681,841128
277547,2139555
30545,924468
29542,203343
9940,328945
118751,285595
23523,458425
24388,906325
39885,224077
47057,94670
65456,197256
47491,839739
121620,62385
72153,69464
27739,272950
144114,2357472
106685,2122518
136106,21969
60629,91975
137347,2017486
219043,50688
295144,3659786
20000,38965
28652,63242
295698,2298394
292191,3797142
172391,1487931
252171,2326554
30174,1286159
280218,2833074
182528,2833408
20147,424934
34505,148668
26366,251070
32916,1599351
265177,3612616
241239,2937898
228970,2305051
59940,271884
68750,426138
24486,95388
28791,1018877
15056,464799
2699,115392
253290,2421956
174678,2507280
284296,2784678
308571,3823690
311021,893381
246213,39376
127817,47887
210126,33865
246648,57912
132038,32271
148176,50534
94818,1816597
162755,51923
223243,45028
51406,44958
214948,55227
218658,56185
211017,59471
128679,41169
215061,67813
255496,2317090
40210,69318
266044,3003800
190469,2275946
294308,1572306
292063,58512
61086,118167
87093,1126590
205349,62914
224141,2180411
285532,122998
61925,75260
52914,76753
255906,76026
50758,76754
52913,78312
52238,79943
165159,77130
62715,78802
127760,81689
62725,80606
46001,82256
58083,161389
52113,83812
11613,83715
53342,87133
9807,90601
82083,200030
17681,196931
243684,3179568
35069,1012757
257561,203302
257563,203725
171846,2409300
125150,1918657
106196,1918662
24179,299040
312497,3696720
228967,2788710
177043,65726
207703,2802144
242555,2622122
85336,1664662
40387,70444
191489,2290153
181533,2692250
293380,77977
174309,2196055
59169,167046
125154,130709
122348,1343394
51239,1343740
222216,2118775
34515,865482
180951,2184287
46127,1411249
19444,238059
42309,1109583
267863,2107861
67753,30722
132936,299215
81116,27357
274985,243976
212503,3002578
142119,1667079
261820,2437548
120605,2280378
307113,3506224
259018,2314824
175555,2609758
277368,3019796
145162,66543
13759,100281
129062,58475
241432,2359381
44936,182996
18755,1065106
53527,30631
90932,30368
182099,222664
141058,2320073
110323,1654829
51090,1594503
14669,1018830
212606,2353767
60119,244196
215538,67359
65821,349747
52622,216750
51017,1787759
26540,154263
81393,1846442
62836,1567215
302118,4045488
33582,1091207
145186,2072025
158828,1388371
243856,115701
32113,52676
21240,53699
38503,216620
94674,122571
71841,90904
131944,31212
280495,97176
18969,435631
168885,2106577
123868,45682
88253,92922
197647,44586
51416,34707
30102,37678
168408,53800
36294,167145
11612,69713
114285,1674772
82676,840358
52228,23993
225898,1409798
63727,1322306
149600,1647665
40474,71537
199155,52793
131903,106852
92286,1043756
250114,3441700
280000,2396436
47365,968294
68737,1121096
64264,907119
149170,64268
91261,60549
19338,311210
37529,439771
266080,3720794
214761,2403961
55553,170223
278334,3663040
176079,1675759
73661,1720172
136741,1852040
78093,1680051
33990,116897
159211,2378191
57008,1753422
101791,1470022
99194,79128
82492,1663660
16825,66924
240906,3320502
16412,480008
115084,1886644
298533,3788052
41897,71139
280509,2937752
79376,39344
43281,98552
84193,2076844
99946,16832
201018,1872101
241804,44608
18948,129924
43968,39377
39342,76023
86209,74529
211085,2520096
21176,277705
144595,2226285
25797,279231
28535,479152
129579,65422
121342,70111
58080,70393
105860,71331
75754,75083
80067,73406
19946,76360
39973,77945
27905,81467
67180,79837
67219,79156
43548,84506
64666,83585
197335,86266
82341,85134
67221,91166
84729,94843
275239,327733
48805,1073654
272165,88148
101125,106578
75136,114417
75137,114416
75138,114418
69787,108107
153936,420511
151068,20230
300706,2980708
64998,60163
227359,2611626
208637,2400377
286532,910885
271185,2505294
63340,72284
70984,105410
13383,53241
96921,99072
111022,2368833
85654,91053
30305,1420771
190165,26361
15888,918628
33730,61669
135047,2403883
266031,2514338
287486,2480454
287301,3097490
289183,2421230
137614,2364649
300487,3435570
293491,2965842
239498,985692
82967,1922555
248833,2819436
92321,2061702
196867,1823664
28532,57993
297222,2338151
126927,67822
201076,2254010
283712,3205728
224903,2710368
296626,3534842
42996,55988
130064,13134
64091,1461677
84100,25124
48854,363056
116977,249516
81878,40365
27399,45780
17806,196723
65186,1431065
95060,51629
272663,45785
72474,43557
51175,200374
106821,36836
124115,31336
29365,39396
98010,54892
42706,109835
29628,85551
276918,2785390
186845,2229399
252529,1816608
173732,201450
31821,286855
288581,2961890
307127,3431998
43635,1538401
266040,2368635
153854,2328922
251959,313422
253065,3516378
125891,27796
46616,30293
244049,3417422
149854,2053378
21605,283054
22058,70787
28763,60548
135832,2397521
75298,95167
19365,1146283
157674,2609156
209293,1657513
59439,1621426
276908,2965412
42811,20902
240881,1839482
274478,119153
56539,73019
106136,2065898
49391,1031241
162059,26388
16365,158409
152986,25161
142012,116393
54165,88202
105404,87313
16460,1059793
26728,1135929
19993,975673
133704,2270274
28630,1508274
37238,56016
31609,89199
94568,161612
50392,460808
159638,2272336
303542,3078296
17825,386695
198184,1823672
130925,2340678
141423,2565938
256835,3473654
241930,2166880
265297,3674140
42012,97991
81586,1337068
128946,49444
42759,69197
39485,43658
36339,42410
252746,49847
73027,50097
190474,54968
121611,62731
268536,2276069
253454,3096712
232175,1657510
18682,59224
95997,299535
117942,1884318
61038,1307926
33709,24067
130452,30191
69878,1302001
111317,32158
150247,59944
222370,2663380
127150,452632
148777,2476624
207871,1797487
209686,2077677
285700,3560686
226227,1366862
199291,2512582
125034,2247696
121727,74270
260346,2446042
201088,2717822
188984,1748260
147903,43992
259912,87706
197737,31565
213603,389009
144610,99614
36463,49500
315360,4186386
72240,433422
126644,17271
73198,1124215
71886,296251
127808,53582
315057,3526098
315044,3298522
216736,68970
38898,53176
193348,59670
278329,2724304
26700,836682
294652,2452200
284793,33811
115132,15873
38267,59895
66969,49063
92251,64324
48714,61402
48717,57680
87101,1340138
71456,118670
118943,1062
26621,1560169
86705,2246779
66965,53428
75874,2060540
27317,1503646
92452,1084002
36575,1474251
191120,2261735
149362,80118
78531,468528
288158,2339741
68352,95330
126432,61971
203534,2948266
20177,1161064
62934,1791504
84209,71259
116723,1900854
3057,368730
125458,90490
199591,2055709
24023,1295905
24026,1337066
11752,1224151
142563,2309977
157301,2162565
9755,430926
123634,2142618
8767,75683
43629,411302
187156,1515157
241287,3384034
774,10
163250,2076787
261207,1534380
37775,82073
37768,83680
37777,86850
59040,87181
23273,92116
62491,93274
56825,94901
60014,96884
56551,104798
58189,110808
56804,114844
58081,117695
42674,167947
44933,208026
22728,402764
43544,312929
38327,486138
20414,1077026
36298,1421040
93855,1846985
267573,3837196
221437,2542616
255456,3173524
43477,67749
261768,2210781
199925,2916416
211710,173231
267872,3578504
38187,285930
30091,283994
38183,283875
38190,340398
51939,338768
38185,338111
251555,3132094
132601,1978567
84197,1869425
137079,2380594
21447,781332
14749,1164647
298935,3214248
293861,2314036
51213,74348
55316,62092
44522,56014
31270,57870
33336,54425
208763,1224378
80145,119880
212756,2234032
42863,1565434
20693,839976
264048,2343585
289394,3132738
107255,1624376
64926,32655
96546,47336
120539,57135
78358,74878
43900,24830
43153,28980
84875,33603
67756,44140
65703,44883
50107,24144
88209,28770
23107,34959
101598,37746
36635,37632
37482,41269
274007,3004852
50327,105606
13654,324941
65611,40917
54518,1702443
19824,1276434
101660,85106
4226,212235
230222,1705952
13360,299981
18729,88583
15434,758781
85373,1718903
24655,75809
244688,3138104
29988,133024
78383,1913166
125509,2375779
50326,110068
25373,99327
200085,2351310
151044,2354205
5139,756648
115520,359144
257648,3465456
181330,2609912
121734,1764625
140161,86823
70008,1458915
18015,313597
60575,1559033
250225,2570858
256876,3264102
161529,2275861
33932,263265
174645,2083231
19033,460925
72359,1699755
9817,486656
24116,493451
10055,451187
39227,324532
53459,1486670
239562,2465140
209901,1662293
14025,839880
25597,1002567
32304,318497
161321,817545
15426,475417
15616,1034320
51250,1560954
19066,995863
52916,64916
77879,1792543
293262,4008652
209416,3074780
91259,73259
270303,3235888
194817,66436
269173,2962726
54415,1403862
152273,2645000
24745,84747
75074,1628055
98582,1924277
28635,254871
31183,205214
119738,2041488
287084,2561546
110393,2132324
139662,2246837
14440,817228
19288,339294
26588,1285010
38166,1407078
18616,1090671
22175,1243955
27770,117692
37526,161492
16191,104418
146631,2040578
38602,81062
30934,68716
29919,1074214
65762,1502420
115531,54561
253153,2529256
68189,441633
86240,55738
9076,114019
56624,1391481
222715,3300814
92968,1733689
98612,1813774
114982,2400275
59298,1119194
38020,78089
160704,2357377
242452,3404140
118139,22979
269165,57723
185207,1541110
276819,90961
3483,62741
63139,1606390
44678,1407049
19254,56912
19300,72764
26190,55831
61411,64158
47212,92751
88359,69919
25441,63341
47891,1327709
114286,1504019
234567,2980764
277432,2461132
46967,1717578
32836,1254947
23338,34064
63472,1833708
209369,104521
177566,2552498
113237,41600
23178,95089
86131,103955
61550,115891
15671,1076252
174594,6731
64084,111093
58231,1083462
86901,38514
68659,67216
147764,1977953
109161,94021
237925,78313
15558,454879
29077,88851
38157,254872
91979,1636844
243568,3118958
31179,80024
36251,217074
32845,1431191
29083,117676
111443,2046090
47914,76915
42185,161970
14862,988083
26817,58580
13903,765487
41275,209264
269495,2808680
229839,2805748
254188,2597242
167683,2217458
215931,2313896
4344,949423
3539,412888
12115,203297
80472,1606385
48193,93276
260872,78995
292133,75881
47605,149677
168320,2395455
158013,90318
67298,73298
29352,73804
96106,69700
105083,66045
211179,290240
112481,73609
240334,210576
48594,436374
216440,2866676
276120,2328773
317247,4209244
287169,21424
70738,24334
58448,1691453
295689,134693
174442,24908
201783,2260052
151509,2526856
247691,51076
262176,16938
218582,34282
79631,26703
137654,2348322
167882,77612
257925,198371
45627,43040
104606,73700
186691,32142
258200,30382
287299,3742040
241552,53331
90949,71992
218369,28354
76380,27062
102517,2215489
125229,199580
39766,65534
40502,1043860
44025,44928
262454,41635
87936,47625
205608,268037
200358,2299471
132709,1380279
54602,1312254
30178,472602
73290,1642665
29812,120847
176570,1764647
24330,1052040
16174,210294
56913,1630564
44919,31750
50687,104808
74911,38982
25507,33577
108789,189844
171363,1719583
81649,1721685
208447,1081975
94720,1989598
52448,78500
137651,2109153
193873,50954
213955,827709
142897,470857
185110,119836
45235,50841
237549,93432
177440,44670
121369,53321
75337,805631
270672,2328490
185078,40773
259593,38245
97024,22117
248553,19434
248469,55557
124998,2096541
65615,93261
104485,18908
87914,33805
74759,39627
170368,57642
29236,39160
290379,24269
174762,21240
37066,52610
74420,38905
205673,42858
94792,963177
44669,41527
26385,40947
253794,2554714
235092,54697
79877,61076
194481,59539
149957,47139
100540,1727373
55190,1757944
37462,49629
117004,23268
79327,1869724
133716,46491
146449,21087
220504,45300
39442,1333656
92287,69044
127413,1034293
126929,2397549
28486,322622
55045,901504
18598,469429
55872,38151
22451,343449
14059,1079448
174343,2421416
21935,905994
33546,39037
32582,1434423
15166,438052
105576,67949
229221,21413
58309,474476
263065,166593
73313,43861
114299,409962
25407,39772
51490,1260365
29996,53290
35153,473364
19127,90297
54940,137799
14407,408828
18278,1230211
42619,65079
81972,1591504
40578,48593
68116,462359
42189,1714196
42187,222355
29052,60893
3686,58751
241982,1567385
45752,1731767
209401,2215077
33037,154587
135260,63707
64628,64243
75958,64186
161243,2047802
129359,50643
315362,4186390
120657,24620
171446,19557
82326,1766189
219424,34433
108822,102566
245169,2597718
48409,52877
136663,87699
247604,30554
90956,40347
116232,30997
138513,119358
120990,2147822
214909,35537
153163,31909
90955,41882
56599,203695
107999,40187
27858,57393
63039,168355
122192,1946298
30554,108556
49742,123179
98368,2182019
72693,55152
84575,1935929
33030,31477
66945,1519663
49776,63643
11496,95975
133365,1127205
24649,255702
52627,107333
45760,757175
47963,1054675
63339,1724572
44921,49434
102222,1937506
246011,2402985
57326,284445
77172,78672
27771,171768
18684,56138
70703,1946421
12787,95316
18202,463826
33545,98328
96716,128977
36835,86486
24102,267657
17885,29864
44966,1474889
56529,1472195
13480,1320293
54164,68524
7085,59915
32139,134969
255692,3104304
23122,25465
53729,1222329
28468,85328
27417,387549
59424,1138481
49597,398378
58718,1548635
25556,345543
16004,1028581
15066,804550
42703,62479
29237,38937
62904,1577055
71461,1610518
43219,1200272
34734,805619
85609,58437
48358,115820
47962,151392
84905,24592
25550,45135
171232,143367
149515,16480
57016,116980
113210,111386
99234,35438
29284,48396
239706,410554
70734,14605
116639,22191
44766,51848
68202,1547090
94228,42409
25587,301526
38269,52378
42305,57683
39829,70700
57943,140340
24554,378230
47003,61557
35668,62360
62108,64704
42468,70770
13013,72189
105902,69924
70810,73042
106280,92831
38932,1292652
42904,419373
42783,57227
65496,1570970
251768,3468260
259074,3138376
70877,1640486
42303,270882
61168,120135
34128,1144551
37404,110015
36421,102067
86059,61502
18920,81712
150229,1838475
256740,2761578
58096,787485
36283,61176
43448,40720
57258,48204
49848,1053880
41589,111470
51438,285685
21518,288415
34672,387925
26266,367088
9973,470982
48844,1544572
70587,1792131
78047,1791658
142308,2414212
149910,2999390
71376,113748
173793,118159
26042,157171
59120,811124
60853,43687
67659,62713
30027,96839
30028,122968
31277,426550
73548,494260
77874,1687277
133446,2171735
210059,2388208
240913,2857160
283105,3745840
51768,118453
58012,23943
113215,111387
113209,111388
89872,1874633
174769,39659
274060,41526
246218,2207778
102078,50298
133491,1666318
84906,24647
35986,40647
153228,46095
224937,104984
38382,48346
49483,84438
85429,217136
40858,43088
215299,37104
109933,35103
5201,20589
89743,89628
64130,1083470
